"order_id","sales","profit","quantity","category","sub_category","Cost","Total_Cost","Total_profit"
AZ-2012-9488073,365,65,7,Office Supplies,Storage,300,300,455
AZ-2012-9490476,985,142,3,Furniture,Bookcases,843,843,426
AZ-2012-9492180,469,173,7,Office Supplies,Appliances,296,296,1211
AZ-2012-9501435,342,141,5,Technology,Phones,201,201,705
AZ-2012-9503430,827,156,2,Furniture,Chairs,671,671,312
AZ-2012-9503430,24,2,3,Office Supplies,Binders,22,22,6
AZ-2012-9503430,103,1,3,Technology,Accessories,102,102,3
AZ-2012-951643,57,17,2,Office Supplies,Binders,40,40,34
AZ-2012-951643,717,253,5,Technology,Copiers,464,464,1265
AZ-2012-9538044,349,143,2,Technology,Copiers,206,206,286
AZ-2012-9551282,211,10,8,Office Supplies,Art,162,201,80
AZ-2012-9551282,519,73,5,Technology,Accessories,446,446,365
AZ-2012-9553455,30,15,3,Office Supplies,Art,15,15,45
AZ-2012-9553455,497,-28,4,Technology,Phones,525,525,-112
AZ-2012-9568691,534,60,10,Office Supplies,Art,346,474,600
AZ-2012-9568691,1225,-130,4,Technology,Copiers,1355,1355,-520
AZ-2012-957579,2716,796,11,Furniture,Bookcases,1217,1920,8756
AZ-2012-957579,1420,631,3,Office Supplies,Appliances,789,789,1893
AZ-2012-957579,99,33,2,Office Supplies,Art,66,66,66
AZ-2012-957579,99,10,2,Office Supplies,Envelopes,89,89,20
AZ-2012-957579,512,205,2,Technology,Accessories,307,307,410
AZ-2012-957579,2784,273,9,Technology,Phones,728,2511,2457
AZ-2012-958413,66,21,5,Office Supplies,Art,45,45,105
AZ-2012-9588828,98,39,5,Office Supplies,Fasteners,59,59,195
AZ-2012-9588828,30,5,3,Office Supplies,Storage,25,25,15
AZ-2012-9601062,34,13,2,Office Supplies,Fasteners,21,21,26
AZ-2012-9601062,94,21,3,Office Supplies,Paper,73,73,63
AZ-2012-9601062,103,46,2,Office Supplies,Storage,57,57,92
AZ-2012-9602843,761,160,2,Technology,Copiers,601,601,320
AZ-2012-9607544,23,4,1,Office Supplies,Art,19,19,4
AZ-2012-9607544,38,19,3,Office Supplies,Labels,19,19,57
AZ-2012-9607544,805,79,16,Office Supplies,Storage,466,726,1264
AZ-2012-9607544,668,-31,3,Technology,Copiers,699,699,-93
AZ-2012-9607544,284,100,2,Technology,Machines,184,184,200
AZ-2012-9614824,52,18,2,Office Supplies,Art,34,34,36
AZ-2012-9615606,65,30,8,Office Supplies,Binders,35,35,240
AZ-2012-9615606,13,6,2,Office Supplies,Labels,7,7,12
AZ-2012-9615628,49,0,6,Office Supplies,Fasteners,49,49,0
AZ-2012-962050,100,11,2,Furniture,Chairs,89,89,22
AZ-2012-962050,88,16,4,Office Supplies,Art,72,72,64
AZ-2012-962050,113,26,4,Office Supplies,Binders,80,87,104
AZ-2012-962050,248,25,5,Office Supplies,Storage,223,223,125
AZ-2012-9624390,333,73,7,Furniture,Chairs,260,260,511
AZ-2012-9624390,2199,923,7,Technology,Machines,1276,1276,6461
AZ-2012-9627965,48,6,1,Office Supplies,Binders,42,42,6
AZ-2012-9627965,131,32,3,Office Supplies,Storage,99,99,96
AZ-2012-9636405,238,3,2,Furniture,Chairs,235,235,6
AZ-2012-9649659,144,26,3,Office Supplies,Storage,118,118,78
AZ-2012-9662305,212,15,6,Office Supplies,Supplies,197,197,90
AZ-2012-9667148,88,4,3,Office Supplies,Art,84,84,12
AZ-2012-9667148,14,5,2,Office Supplies,Labels,9,9,10
AZ-2012-9667148,407,-195,5,Office Supplies,Storage,249,602,-975
AZ-2012-9667148,505,83,9,Technology,Accessories,186,422,747
AZ-2012-9667148,1166,58,8,Technology,Copiers,1108,1108,464
AZ-2012-9667872,84,28,3,Office Supplies,Binders,56,56,84
AZ-2012-9669717,184,39,13,Office Supplies,Binders,145,145,507
AZ-2012-9672099,12,4,2,Office Supplies,Binders,8,8,8
AZ-2012-9695675,50,6,4,Office Supplies,Binders,44,44,24
AZ-2012-9695675,6,0,1,Office Supplies,Labels,6,6,0
AZ-2012-9695675,903,-43,3,Technology,Copiers,946,946,-129
AZ-2012-9695680,60,24,4,Office Supplies,Fasteners,36,36,96
AZ-2012-9703456,94,21,3,Office Supplies,Paper,73,73,63
AZ-2012-9703456,358,72,2,Office Supplies,Storage,286,286,144
AZ-2012-9714156,232,60,5,Office Supplies,Art,172,172,300
AZ-2012-9721463,169,42,3,Office Supplies,Storage,127,127,126
AZ-2012-9749858,18,3,2,Office Supplies,Binders,15,15,6
AZ-2012-9763714,822,353,2,Furniture,Bookcases,469,469,706
AZ-2012-9764957,269,84,2,Furniture,Bookcases,185,185,168
AZ-2012-9764957,344,23,4,Furniture,Chairs,321,321,92
AZ-2012-9764957,104,3,2,Office Supplies,Art,101,101,6
AZ-2012-9764957,75,26,5,Office Supplies,Fasteners,17,49,130
AZ-2012-9764957,171,6,4,Office Supplies,Storage,165,165,24
AZ-2012-9799805,2769,28,6,Furniture,Chairs,2741,2741,168
AZ-2012-9799805,2146,365,4,Office Supplies,Appliances,1781,1781,1460
AZ-2012-9800130,956,124,4,Technology,Copiers,832,832,496
AZ-2012-9805086,39,16,5,Office Supplies,Binders,23,23,80
AZ-2012-9817190,59,15,3,Office Supplies,Art,14,44,45
AZ-2012-9817190,21,3,2,Office Supplies,Labels,18,18,6
AZ-2012-9817190,83,18,3,Office Supplies,Paper,65,65,54
AZ-2012-9817190,426,4,5,Technology,Machines,422,422,20
AZ-2012-9818400,16,0,2,Office Supplies,Binders,16,16,0
AZ-2012-9818400,141,31,3,Office Supplies,Envelopes,110,110,93
AZ-2012-9819217,34,12,2,Office Supplies,Fasteners,22,22,24
AZ-2012-982062,68,26,4,Office Supplies,Paper,42,42,104
AZ-2012-982062,98,29,2,Office Supplies,Storage,69,69,58
AZ-2012-9824792,1138,364,2,Office Supplies,Appliances,774,774,728
AZ-2012-9824792,370,81,8,Office Supplies,Supplies,289,289,648
AZ-2012-9827676,49,5,4,Office Supplies,Binders,44,44,20
AZ-2012-9827676,26,11,2,Office Supplies,Labels,15,15,22
AZ-2012-9827676,964,337,3,Technology,Copiers,627,627,1011
AZ-2012-9836738,239,0,9,Office Supplies,Paper,239,239,0
AZ-2012-9858311,190,95,7,Office Supplies,Art,95,95,665
AZ-2012-9858311,597,6,7,Technology,Machines,591,591,42
AZ-2012-9860400,263,47,2,Furniture,Chairs,216,216,94
AZ-2012-9860400,403,181,14,Office Supplies,Binders,222,222,2534
AZ-2012-9860400,716,250,6,Technology,Machines,466,466,1500
AZ-2012-9884785,230,21,6,Office Supplies,Envelopes,209,209,126
AZ-2012-9886998,1167,93,3,Furniture,Bookcases,1074,1074,279
AZ-2012-9886998,96,18,4,Office Supplies,Art,78,78,72
AZ-2012-9921309,948,126,13,Technology,Phones,822,822,1638
AZ-2012-9926323,94,34,2,Furniture,Furnishings,60,60,68
AZ-2012-9926323,1560,421,3,Office Supplies,Appliances,1139,1139,1263
AZ-2012-9926323,37,16,4,Office Supplies,Binders,21,21,64
AZ-2012-9926323,36,12,1,Office Supplies,Supplies,24,24,12
AZ-2012-9944361,114,26,10,Office Supplies,Art,88,88,260
AZ-2012-9944361,40,18,3,Office Supplies,Binders,22,22,54
AZ-2012-9944361,50,16,3,Office Supplies,Fasteners,34,34,48
AZ-2012-9961341,43,2,3,Office Supplies,Binders,41,41,6
AZ-2012-9982238,73,12,5,Office Supplies,Fasteners,61,61,60
AZ-2012-9982238,360,30,3,Technology,Copiers,330,330,90
AZ-2012-9985308,63,8,3,Office Supplies,Storage,55,55,24
AZ-2012-998550,498,56,5,Furniture,Bookcases,442,442,280
AZ-2013-1014615,47,8,4,Office Supplies,Fasteners,20,39,32
AZ-2013-1025501,231,46,2,Office Supplies,Storage,185,185,92
AZ-2013-1032687,54,8,6,Office Supplies,Labels,46,46,48
AZ-2013-1036545,881,335,2,Furniture,Bookcases,546,546,670
AZ-2013-1043489,307,-31,6,Office Supplies,Art,338,338,-186
AZ-2013-1043489,77,27,3,Office Supplies,Paper,50,50,81
AZ-2013-1043489,364,-32,4,Technology,Accessories,396,396,-128
AZ-2013-1059727,36,10,2,Office Supplies,Paper,26,26,20
AZ-2013-1069052,121,55,12,Office Supplies,Binders,66,66,660
AZ-2013-1069052,59,24,2,Office Supplies,Supplies,35,35,48
AZ-2013-1069052,136,29,2,Technology,Phones,107,107,58
AZ-2013-1085752,24,10,2,Office Supplies,Art,14,14,20
AZ-2013-1085752,75,-40,2,Office Supplies,Storage,115,115,-80
AZ-2013-1085752,739,281,3,Technology,Accessories,458,458,843
AZ-2013-1120035,980,283,3,Furniture,Bookcases,697,697,849
AZ-2013-1120520,357,155,2,Office Supplies,Storage,202,202,310
AZ-2013-112796,434,161,4,Furniture,Furnishings,273,273,644
AZ-2013-112796,342,62,7,Office Supplies,Art,103,280,434
AZ-2013-1146430,178,45,4,Office Supplies,Art,133,133,180
AZ-2013-1146430,1208,274,10,Technology,Machines,785,934,2740
AZ-2013-1150864,437,183,6,Technology,Accessories,254,254,1098
AZ-2013-1179827,827,-92,2,Furniture,Chairs,919,919,-184
AZ-2013-1179827,229,51,3,Office Supplies,Appliances,178,178,153
AZ-2013-1179827,17,7,1,Office Supplies,Storage,10,10,7
AZ-2013-1201319,133,44,3,Office Supplies,Art,89,89,132
AZ-2013-1201319,296,50,10,Office Supplies,Binders,246,246,500
AZ-2013-1201319,464,28,3,Technology,Phones,436,436,84
AZ-2013-1203814,437,29,3,Technology,Machines,408,408,87
AZ-2013-1211955,42,16,3,Office Supplies,Fasteners,26,26,48
AZ-2013-1229971,154,14,3,Office Supplies,Binders,140,140,42
AZ-2013-1235765,488,244,6,Technology,Accessories,244,244,1464
AZ-2013-1244068,207,35,4,Office Supplies,Art,172,172,140
AZ-2013-1244068,241,46,8,Office Supplies,Binders,195,195,368
AZ-2013-1244068,114,21,4,Technology,Accessories,93,93,84
AZ-2013-1245040,58,8,2,Office Supplies,Art,50,50,16
AZ-2013-125479,264,50,3,Furniture,Chairs,214,214,150
AZ-2013-125479,18,1,1,Furniture,Furnishings,17,17,1
AZ-2013-125479,43,0,2,Office Supplies,Envelopes,43,43,0
AZ-2013-1255477,524,81,3,Furniture,Bookcases,443,443,243
AZ-2013-1271613,101,38,2,Furniture,Furnishings,63,63,76
AZ-2013-1271613,147,65,6,Office Supplies,Envelopes,82,82,390
AZ-2013-1271613,222,-100,2,Technology,Phones,322,322,-200
AZ-2013-1274934,11,3,1,Furniture,Furnishings,8,8,3
AZ-2013-1278539,140,66,3,Office Supplies,Art,74,74,198
AZ-2013-1283973,50,3,1,Office Supplies,Binders,47,47,3
AZ-2013-1283973,32,5,3,Office Supplies,Labels,27,27,15
AZ-2013-1288861,487,52,3,Technology,Copiers,435,435,156
AZ-2013-1301183,180,50,2,Furniture,Chairs,130,130,100
AZ-2013-1301183,71,-1,3,Office Supplies,Art,72,72,-3
AZ-2013-1305763,82,24,6,Office Supplies,Binders,58,58,144
AZ-2013-1305763,112,46,4,Office Supplies,Supplies,66,66,184
AZ-2013-1305763,718,316,3,Technology,Copiers,402,402,948
AZ-2013-1307141,313,27,4,Furniture,Chairs,286,286,108
AZ-2013-1307141,135,34,3,Office Supplies,Art,101,101,102
AZ-2013-1307141,215,50,2,Technology,Machines,165,165,100
AZ-2013-1311863,74,33,6,Office Supplies,Binders,41,41,198
AZ-2013-1311863,167,37,3,Office Supplies,Storage,130,130,111
AZ-2013-1311863,428,10,3,Technology,Phones,418,418,30
AZ-2013-1313420,1306,107,6,Technology,Machines,1199,1199,642
AZ-2013-1317735,1707,341,9,Technology,Copiers,1366,1366,3069
AZ-2013-1321075,215,88,3,Technology,Machines,127,127,264
AZ-2013-135124,18,9,2,Office Supplies,Labels,9,9,18
AZ-2013-1362722,287,103,2,Furniture,Chairs,184,184,206
AZ-2013-1362722,599,0,2,Technology,Copiers,599,599,0
AZ-2013-1368588,1327,221,7,Office Supplies,Storage,1106,1106,1547
AZ-2013-1368588,796,47,3,Technology,Machines,749,749,141
AZ-2013-1372468,84,41,3,Office Supplies,Paper,43,43,123
AZ-2013-1376512,158,69,3,Office Supplies,Art,89,89,207
AZ-2013-1380868,135,68,5,Office Supplies,Art,67,67,340
AZ-2013-1388656,34,8,3,Office Supplies,Labels,26,26,24
AZ-2013-1389510,117,6,4,Office Supplies,Art,111,111,24
AZ-2013-1408349,31,7,1,Office Supplies,Paper,24,24,7
AZ-2013-1408349,600,240,2,Technology,Copiers,360,360,480
AZ-2013-1414174,3156,35,7,Office Supplies,Appliances,3121,3121,245
AZ-2013-1414174,38,19,2,Office Supplies,Fasteners,19,19,38
AZ-2013-1437860,1339,223,3,Office Supplies,Appliances,1116,1116,669
AZ-2013-1444287,21,1,2,Office Supplies,Fasteners,20,20,2
AZ-2013-1444287,325,65,9,Technology,Accessories,260,260,585
AZ-2013-1448601,32,2,3,Office Supplies,Labels,30,30,6
AZ-2013-1450841,93,38,7,Office Supplies,Binders,55,55,266
AZ-2013-1483452,2147,580,7,Office Supplies,Appliances,1567,1567,4060
AZ-2013-1509081,43,11,4,Office Supplies,Binders,32,32,44
AZ-2013-1510568,245,122,5,Office Supplies,Art,123,123,610
AZ-2013-1527554,87,25,3,Office Supplies,Binders,62,62,75
AZ-2013-156529,303,33,6,Office Supplies,Binders,270,270,198
AZ-2013-156529,1829,567,9,Office Supplies,Storage,1262,1262,5103
AZ-2013-156529,215,52,5,Office Supplies,Supplies,163,163,260
AZ-2013-1568579,51,20,3,Office Supplies,Storage,31,31,60
AZ-2013-1568579,1536,171,9,Technology,Copiers,1365,1365,1539
AZ-2013-1571191,2478,1041,5,Office Supplies,Appliances,1437,1437,5205
AZ-2013-1571444,27,12,3,Office Supplies,Labels,15,15,36
AZ-2013-1571444,30,5,2,Office Supplies,Paper,25,25,10
AZ-2013-1579210,193,62,6,Office Supplies,Supplies,131,131,372
AZ-2013-1611944,325,75,6,Office Supplies,Appliances,250,250,450
AZ-2013-1611944,62,29,3,Office Supplies,Paper,33,33,87
AZ-2013-162732,175,10,3,Furniture,Furnishings,165,165,30
AZ-2013-162732,83,7,3,Office Supplies,Art,76,76,21
AZ-2013-162732,343,154,7,Office Supplies,Storage,189,189,1078
AZ-2013-1639148,26,7,1,Office Supplies,Art,19,19,7
AZ-2013-1639148,54,21,5,Office Supplies,Labels,33,33,105
AZ-2013-1651080,88,16,4,Office Supplies,Art,72,72,64
AZ-2013-1651080,57,21,5,Office Supplies,Binders,36,36,105
AZ-2013-1651080,344,62,13,Office Supplies,Paper,282,282,806
AZ-2013-1668042,567,28,1,Office Supplies,Appliances,539,539,28
AZ-2013-1668042,140,6,5,Office Supplies,Art,134,134,30
AZ-2013-1668042,44,15,4,Office Supplies,Fasteners,29,29,60
AZ-2013-1673831,143,70,3,Office Supplies,Envelopes,73,73,210
AZ-2013-1673831,34,15,3,Office Supplies,Fasteners,19,19,45
AZ-2013-1683748,183,84,4,Office Supplies,Art,99,99,336
AZ-2013-1683748,155,-5,3,Office Supplies,Storage,160,160,-15
AZ-2013-1683748,228,114,2,Technology,Machines,114,114,228
AZ-2013-1690720,331,27,3,Technology,Phones,304,304,81
AZ-2013-1699821,73,3,5,Office Supplies,Binders,70,70,15
AZ-2013-1699821,80,4,2,Office Supplies,Envelopes,76,76,8
AZ-2013-1703913,810,24,5,Furniture,Chairs,786,786,120
AZ-2013-1703913,34,14,6,Office Supplies,Binders,20,20,84
AZ-2013-1703913,572,34,7,Technology,Accessories,538,538,238
AZ-2013-1725990,22,4,1,Office Supplies,Art,18,18,4
AZ-2013-1725990,177,21,6,Office Supplies,Supplies,156,156,126
AZ-2013-1738409,147,72,5,Office Supplies,Envelopes,75,75,360
AZ-2013-1741876,745,27,5,Furniture,Bookcases,558,718,135
AZ-2013-1777709,57,3,2,Office Supplies,Paper,54,54,6
AZ-2013-1781904,88,32,2,Office Supplies,Supplies,56,56,64
AZ-2013-183270,58,8,2,Office Supplies,Art,50,50,16
AZ-2013-183270,33,1,2,Office Supplies,Paper,32,32,2
AZ-2013-186027,51,20,3,Office Supplies,Storage,31,31,60
AZ-2013-1894900,90,45,2,Office Supplies,Paper,45,45,90
AZ-2013-1900588,194,52,4,Office Supplies,Storage,142,142,208
AZ-2013-1907055,198,32,4,Office Supplies,Art,166,166,128
AZ-2013-1907055,356,7,6,Technology,Accessories,349,349,42
AZ-2013-1917714,24,8,1,Office Supplies,Storage,16,16,8
AZ-2013-1917836,27,6,3,Office Supplies,Binders,21,21,18
AZ-2013-1921214,423,173,3,Furniture,Chairs,250,250,519
AZ-2013-1947609,29,8,5,Office Supplies,Binders,21,21,40
AZ-2013-1958192,76,25,3,Office Supplies,Art,51,51,75
AZ-2013-1978378,103,50,2,Furniture,Furnishings,53,53,100
AZ-2013-1998308,63,28,4,Office Supplies,Envelopes,35,35,112
AZ-2013-200984,267,88,6,Office Supplies,Art,179,179,528
AZ-2013-200984,13,3,3,Office Supplies,Labels,10,10,9
AZ-2013-200984,328,82,6,Office Supplies,Storage,246,246,492
AZ-2013-2010603,339,95,6,Furniture,Furnishings,244,244,570
AZ-2013-2010603,55,26,1,Office Supplies,Art,29,29,26
AZ-2013-2010603,141,0,5,Office Supplies,Binders,141,141,0
AZ-2013-2010603,242,100,2,Office Supplies,Storage,142,142,200
AZ-2013-2010603,194,14,3,Technology,Phones,180,180,42
AZ-2013-2011529,156,53,9,Office Supplies,Binders,11,103,477
AZ-2013-2011529,88,22,2,Office Supplies,Storage,66,66,44
AZ-2013-2014135,49,24,3,Office Supplies,Fasteners,25,25,72
AZ-2013-2015802,102,14,5,Office Supplies,Paper,88,88,70
AZ-2013-2020686,194,15,7,Office Supplies,Art,179,179,105
AZ-2013-2036266,22,9,2,Office Supplies,Fasteners,13,13,18
AZ-2013-2039163,127,28,6,Office Supplies,Binders,77,99,168
AZ-2013-2039163,101,48,5,Office Supplies,Envelopes,53,53,240
AZ-2013-2039163,389,99,9,Office Supplies,Storage,290,290,891
AZ-2013-2047593,289,63,5,Furniture,Chairs,226,226,315
AZ-2013-2047593,11,3,1,Office Supplies,Fasteners,8,8,3
AZ-2013-2055109,67,16,6,Office Supplies,Art,51,51,96
AZ-2013-2070413,54,11,3,Office Supplies,Paper,43,43,33
AZ-2013-2076679,93,24,2,Office Supplies,Art,69,69,48
AZ-2013-2076679,34,1,1,Office Supplies,Storage,33,33,1
AZ-2013-2101736,158,69,3,Office Supplies,Art,89,89,207
AZ-2013-2111438,1243,398,3,Furniture,Bookcases,845,845,1194
AZ-2013-212873,226,72,7,Office Supplies,Supplies,154,154,504
AZ-2013-2133544,299,95,11,Office Supplies,Art,160,204,1045
AZ-2013-2134224,152,47,1,Furniture,Bookcases,105,105,47
AZ-2013-2134224,124,8,7,Office Supplies,Storage,116,116,56
AZ-2013-214394,366,85,2,Office Supplies,Storage,281,281,170
AZ-2013-215072,132,48,3,Furniture,Furnishings,84,84,144
AZ-2013-2156489,741,104,6,Furniture,Bookcases,637,637,624
AZ-2013-2156489,51,23,1,Office Supplies,Binders,28,28,23
AZ-2013-2162225,79,39,3,Office Supplies,Envelopes,40,40,117
AZ-2013-2169586,1085,11,3,Technology,Copiers,1074,1074,33
AZ-2013-2176321,46,0,3,Office Supplies,Paper,46,46,0
AZ-2013-2182228,27,9,2,Office Supplies,Binders,18,18,18
AZ-2013-2182228,31,2,2,Office Supplies,Supplies,29,29,4
AZ-2013-2183455,125,6,5,Office Supplies,Envelopes,119,119,30
AZ-2013-2183455,19,9,3,Office Supplies,Labels,10,10,27
AZ-2013-2183455,862,198,5,Technology,Machines,664,664,990
AZ-2013-2184439,302,121,7,Office Supplies,Storage,181,181,847
AZ-2013-2185600,2070,186,7,Technology,Copiers,1884,1884,1302
AZ-2013-2192067,309,82,2,Furniture,Chairs,227,227,164
AZ-2013-219349,250,120,3,Technology,Accessories,130,130,360
AZ-2013-2203861,289,116,2,Technology,Copiers,173,173,232
AZ-2013-2204444,20,2,2,Office Supplies,Storage,18,18,4
AZ-2013-2208942,45,23,1,Office Supplies,Paper,22,22,23
AZ-2013-2208942,621,236,2,Technology,Machines,385,385,472
AZ-2013-2243804,84,10,4,Office Supplies,Storage,74,74,40
AZ-2013-2248449,1689,274,10,Furniture,Bookcases,701,1415,2740
AZ-2013-2248449,60,14,2,Office Supplies,Art,46,46,28
AZ-2013-2248449,91,42,3,Office Supplies,Binders,49,49,126
AZ-2013-2254265,33,5,2,Office Supplies,Art,28,28,10
AZ-2013-2259451,85,38,3,Technology,Accessories,47,47,114
AZ-2013-2266465,23,6,2,Office Supplies,Binders,17,17,12
AZ-2013-2267940,40,-31,3,Office Supplies,Envelopes,71,71,-93
AZ-2013-2275252,57,6,4,Office Supplies,Art,51,51,24
AZ-2013-2276631,30,15,3,Office Supplies,Art,15,15,45
AZ-2013-2276631,15,6,1,Office Supplies,Fasteners,9,9,6
AZ-2013-2276631,21,6,2,Office Supplies,Labels,15,15,12
AZ-2013-2276631,276,46,8,Office Supplies,Storage,230,230,368
AZ-2013-2276631,146,-83,2,Technology,Machines,229,229,-166
AZ-2013-2294363,41,16,1,Office Supplies,Envelopes,25,25,16
AZ-2013-2300894,36,5,1,Office Supplies,Envelopes,31,31,5
AZ-2013-2312887,126,6,5,Furniture,Furnishings,120,120,30
AZ-2013-2312887,145,59,5,Office Supplies,Art,86,86,295
AZ-2013-2312887,28,13,3,Office Supplies,Labels,15,15,39
AZ-2013-2312887,41,1,2,Office Supplies,Storage,40,40,2
AZ-2013-2312887,42,14,1,Technology,Accessories,28,28,14
AZ-2013-2326728,304,95,2,Furniture,Bookcases,209,209,190
AZ-2013-2341565,781,165,5,Technology,Phones,616,616,825
AZ-2013-2343353,382,92,2,Technology,Copiers,290,290,184
AZ-2013-2353394,38,14,2,Furniture,Furnishings,24,24,28
AZ-2013-2357064,1498,0,5,Technology,Copiers,1498,1498,0
AZ-2013-2377815,116,52,1,Furniture,Furnishings,64,64,52
AZ-2013-2380207,124,38,4,Office Supplies,Envelopes,86,86,152
AZ-2013-2429126,1232,278,8,Technology,Machines,422,954,2224
AZ-2013-242926,141,41,3,Office Supplies,Paper,100,100,123
AZ-2013-2435925,39,18,2,Office Supplies,Fasteners,21,21,36
AZ-2013-2436002,46,19,3,Office Supplies,Storage,27,27,57
AZ-2013-2437220,34,12,3,Office Supplies,Binders,22,22,36
AZ-2013-244740,86,-8,4,Office Supplies,Storage,94,94,-32
AZ-2013-244740,1772,0,6,Technology,Copiers,1772,1772,0
AZ-2013-2465655,85,0,3,Office Supplies,Binders,85,85,0
AZ-2013-2468600,287,-172,5,Furniture,Chairs,459,459,-860
AZ-2013-2468600,77,24,7,Office Supplies,Binders,53,53,168
AZ-2013-2468600,30,-7,3,Office Supplies,Storage,37,37,-21
AZ-2013-2474005,25,2,3,Office Supplies,Labels,23,23,6
AZ-2013-2474005,512,205,2,Technology,Accessories,307,307,410
AZ-2013-2482135,233,-33,3,Furniture,Furnishings,266,266,-99
AZ-2013-2482135,256,120,8,Technology,Accessories,136,136,960
AZ-2013-248580,71,1,3,Office Supplies,Art,70,70,3
AZ-2013-248580,1084,166,2,Technology,Phones,918,918,332
AZ-2013-2495842,98,12,2,Office Supplies,Storage,86,86,24
AZ-2013-2506599,92,-28,3,Office Supplies,Appliances,120,120,-84
AZ-2013-2506599,64,-31,6,Office Supplies,Art,23,95,-186
AZ-2013-2506599,51,-15,2,Office Supplies,Binders,66,66,-30
AZ-2013-2506599,50,-38,2,Office Supplies,Paper,88,88,-76
AZ-2013-2520364,110,2,7,Office Supplies,Storage,108,108,14
AZ-2013-2526896,251,40,5,Furniture,Furnishings,211,211,200
AZ-2013-2526896,149,4,5,Office Supplies,Paper,145,145,20
AZ-2013-2526896,269,126,2,Office Supplies,Storage,143,143,252
AZ-2013-2526896,3422,1061,9,Technology,Copiers,2361,2361,9549
AZ-2013-253234,209,2,7,Office Supplies,Envelopes,207,207,14
AZ-2013-2534161,64,32,4,Furniture,Furnishings,32,32,128
AZ-2013-2534161,117,51,2,Office Supplies,Appliances,66,66,102
AZ-2013-2534161,139,58,3,Office Supplies,Envelopes,81,81,174
AZ-2013-2534161,68,11,6,Office Supplies,Labels,57,57,66
AZ-2013-2543728,63,19,3,Office Supplies,Envelopes,44,44,57
AZ-2013-2543728,965,-68,3,Technology,Copiers,1033,1033,-204
AZ-2013-2544170,205,46,4,Office Supplies,Appliances,159,159,184
AZ-2013-2544170,44,8,2,Office Supplies,Art,36,36,16
AZ-2013-2544170,373,66,2,Office Supplies,Storage,307,307,132
AZ-2013-2558341,50,15,2,Furniture,Furnishings,35,35,30
AZ-2013-2558341,146,18,7,Office Supplies,Storage,128,128,126
AZ-2013-2566015,573,126,4,Furniture,Bookcases,447,447,504
AZ-2013-2566015,71,11,5,Office Supplies,Binders,49,60,55
AZ-2013-2566015,122,1,4,Office Supplies,Paper,121,121,4
AZ-2013-2566015,63,8,3,Office Supplies,Storage,55,55,24
AZ-2013-2566015,450,225,4,Technology,Accessories,225,225,900
AZ-2013-2573361,644,89,12,Office Supplies,Art,405,555,1068
AZ-2013-2573361,71,14,5,Office Supplies,Fasteners,57,57,70
AZ-2013-2573361,218,90,5,Office Supplies,Storage,128,128,450
AZ-2013-2582964,52,8,1,Office Supplies,Art,44,44,8
